STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,SEX,Sex,AGE,Age,URBANIZATION,Urbanization,DISABILITY,Disability,FTPT,Full time/part time,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment,CONF_STATUS,Confidentiality status
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2019,,3094,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2019,,467,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2019,,19306,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2019,,17581,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2019,,1724,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2019,,1924,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2019,,1555,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2019,,368,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2019,,379,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2019,,258,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2019,,120,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2019,,14955,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2019,,13720,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2019,,1234,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2019,,2247,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2019,,1966,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2019,,281,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2019,,11450,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2019,,10668,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2019,,781,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2019,,1055,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2019,,934,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2019,,120,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2019,,202,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2019,,151,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2019,,10216,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2019,,8770,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2019,,1445,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2019,,1314,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2019,,1128,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2019,,185,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2019,,7856,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2019,,6913,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2019,,943,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2019,,869,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2019,,621,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2019,,247,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2019,,176,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2019,,107,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,KI,Kiribati,EMPLOYEDAF,Number of employed persons,F,Female,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2019,,68,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2019,,16162,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2019,,13372,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2019,,2789,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2019,,943,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2019,,708,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2019,,234,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2019,,12527,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2019,,10298,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2019,,2229,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2019,,2057,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2019,,1844,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2019,,212,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2019,,633,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2019,,521,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2019,,112,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2019,,11009,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2019,,9246,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2019,,1762,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2019,,620,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2019,,489,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2019,,131,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2019,,8497,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2019,,7079,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2019,,1417,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2019,,1456,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2019,,1335,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2019,,121,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2019,,435,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2019,,342,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2019,,92,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2019,,5152,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2019,,4125,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2019,,1026,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2019,,323,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2019,,219,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2019,,103,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2019,,4030,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,MH,Marshall Islands,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2019,,3218,,N,units,,,,,,,,,,
